,Mat,NO,Total Runs,HS,Ave,Total Balls,Career SR,100,50,0,Opposition,match_id,player_id,Match Runs,Match SR,Ground
14770,115,24,2177,113*,28.64,3166,68.76,1,9,4,v Sri Lanka,ODI # 866,52066,4,36.36,Colombo (SSC)
14771,116,25,2238,113*,29.44,3216,69.58,1,10,4,v India,ODI # 931,52066,61*,122.00,Faridabad
14772,117,25,2308,113*,29.97,3302,69.89,1,11,4,v India,ODI # 933,52066,70,81.39,Mumbai
14773,118,25,2366,113*,30.33,3382,69.95,1,12,4,v India,ODI # 936,52066,58,72.50,Chennai
14774,119,25,2388,113*,30.22,3400,70.23,1,12,4,v New Zealand,ODI # 938,52066,22,122.22,Margao
14775,120,25,2389,113*,29.86,3402,70.22,1,12,4,v India,ODI # 941,52066,1,50.00,Kanpur
14776,121,25,2500,113*,30.86,3516,71.10,2,12,4,v New Zealand,ODI # 943,52066,111,97.36,Guwahati
14777,122,25,2530,113*,30.85,3559,71.08,2,12,4,v India,ODI # 947,52066,30,69.76,Kolkata
14778,123,26,2604,113*,31.75,3606,72.21,2,13,4,v India,ODI # 949,52066,74*,157.44,Visakhapatnam
14779,124,26,2606,113*,31.39,3617,72.04,2,13,4,v India,ODI # 950,52066,2,18.18,Cuttack
14780,125,26,2690,113*,32.02,3705,72.60,2,14,4,v India,ODI # 951,52066,84,95.45,Jaipur
14781,126,26,2774,113*,32.63,3789,73.21,2,15,4,v Australia,ODI # 985,52066,84,100.00,Bridgetown
14782,127,26,2829,113*,32.89,3846,73.55,2,16,4,v Australia,ODI # 986,52066,55,96.49,Port of Spain
14783,128,26,2870,113*,32.98,3900,73.58,2,16,4,v Australia,ODI # 987,52066,41,75.92,Port of Spain
14784,129,27,2930,113*,33.67,3965,73.89,2,17,4,v Australia,ODI # 988,52066,60*,92.30,Kingstown
14785,130,27,2980,113*,33.86,4019,74.14,2,18,4,v Australia,ODI # 989,52066,50,92.59,Georgetown
14786,131,27,3014,113*,33.86,4076,73.94,2,18,4,v England,ODI # 1000,52066,34,59.64,Nottingham
14787,132,27,3031,113*,33.67,4097,73.98,2,18,4,v England,ODI # 1001,52066,17,80.95,The Oval
14788,133,27,3071,113*,33.74,4186,73.36,2,18,4,v England,ODI # 1002,52066,40,44.94,Lord's
14789,134,27,3094,113*,33.63,4235,73.05,2,18,4,v Sri Lanka,ODI # 1021,52066,23,46.93,Adelaide
14790,135,27,3094,113*,33.26,4245,72.88,2,18,5,v Australia,ODI # 1023,52066,0,0.00,Adelaide
14791,136,27,3104,113*,33.02,4260,72.86,2,18,5,v Australia,ODI # 1024,52066,10,66.66,Melbourne
14792,137,28,3197,113*,34.01,4356,73.39,2,19,5,v Australia,ODI # 1028,52066,93*,96.87,Sydney
14793,138,28,3233,113*,34.03,4389,73.66,2,19,5,v Sri Lanka,ODI # 1029,52066,36,109.09,Hobart
14794,139,29,3251,113*,34.22,4431,73.36,2,19,5,v Sri Lanka,ODI # 1030,52066,18*,42.85,Brisbane
14795,140,29,3269,113*,34.05,4450,73.46,2,19,5,v Australia,ODI # 1031,52066,18,94.73,Brisbane
14796,141,29,3270,113*,33.71,4455,73.40,2,19,5,v Sri Lanka,ODI # 1037,52066,1,20.00,Perth
14797,142,29,3277,113*,33.43,4472,73.27,2,19,5,v Australia,ODI # 1147,52066,7,41.17,Melbourne
14798,143,29,3318,113*,33.51,4530,73.24,2,19,5,v Australia,ODI # 1149,52066,41,70.68,Sydney
14799,144,30,3328,113*,33.61,4545,73.22,2,19,5,v Pakistan,ODI # 1154,52066,10*,66.66,Adelaide
14800,145,31,3382,113*,34.16,4629,73.06,2,20,5,v Pakistan,ODI # 1157,52066,54*,64.28,Brisbane
14801,146,32,3492,113*,35.27,4738,73.70,3,20,5,v Australia,ODI # 1159,52066,110*,100.91,Brisbane
14802,147,32,3495,113*,34.95,4748,73.60,3,20,5,v Pakistan,ODI # 1161,52066,3,30.00,Perth
14803,148,32,3503,113*,34.68,4755,73.66,3,20,5,v Australia,ODI # 1162,52066,8,114.28,Perth
14804,149,32,3504,113*,34.35,4757,73.65,3,20,5,v Pakistan,ODI # 1163,52066,1,50.00,Sydney
14805,150,32,3504,113*,34.01,4759,73.62,3,20,6,v Pakistan,ODI # 1166,52066,0,0.00,Melbourne
14806,151,33,3513,113*,34.10,4770,73.64,3,20,6,v India,ODI # 1200,52066,9*,81.81,Port of Spain
14807,152,33,3527,113*,33.91,4794,73.57,3,20,6,v India,ODI # 1201,52066,14,58.33,Port of Spain
14808,153,33,3575,113*,34.04,4863,73.51,3,20,6,v India,ODI # 1202,52066,48,69.56,Kingstown
14809,154,33,3575,113*,34.04,4863,73.51,3,20,6,v India,ODI # 1203,52066,DNB,-,Bridgetown
14810,155,33,3600,113*,33.96,4884,73.71,3,20,6,v Sri Lanka,ODI # 1215,52066,25,119.04,Port of Spain
14811,156,33,3668,113*,34.28,4944,74.19,3,21,6,v Sri Lanka,ODI # 1247,52066,68,113.33,Lahore
14812,157,33,3773,113*,34.93,5045,74.78,4,21,6,v South Africa,ODI # 1249,52066,105,103.96,Lahore
14813,158,33,3774,113*,34.62,5055,74.65,4,21,6,v Pakistan,ODI # 1250,52066,1,10.00,Lahore
14814,159,33,3791,113*,34.46,5076,74.68,4,21,6,v Pakistan,ODI # 1260,52066,17,80.95,Sharjah
14815,160,34,3891,113*,35.37,5211,74.66,5,21,6,v England,ODI # 1261,52066,100*,74.07,Sharjah
14816,161,34,3929,113*,35.39,5262,74.66,5,21,6,v India,ODI # 1264,52066,38,74.50,Sharjah
14817,162,34,3963,113*,35.38,5314,74.57,5,21,6,v England,ODI # 1266,52066,34,65.38,Sharjah
14818,163,34,4008,113*,35.46,5348,74.94,5,21,6,v England,ODI # 1299,52066,45,132.35,Bridgetown
14819,164,34,4074,113*,35.73,5441,74.87,5,22,6,v England,ODI # 1301,52066,66,70.96,Bridgetown
14820,165,34,4124,113*,35.86,5514,74.79,5,23,6,v England,ODI # 1304,52066,50,68.49,Kingstown
14821,166,34,4139,113*,35.68,5537,74.75,5,23,6,v England,ODI # 1307,52066,15,65.21,Kingstown
14822,167,35,4174,113*,35.98,5557,75.11,5,23,6,v England,ODI # 1310,52066,35*,175.00,Port of Spain
14823,168,35,4187,113*,35.78,5588,74.92,5,23,6,v Pakistan,ODI # 1361,52066,13,41.93,Dhaka
14824,169,35,4195,113*,35.55,5593,75.00,5,23,6,v India,ODI # 1363,52066,8,160.00,Dhaka
14825,170,35,4244,113*,35.66,5649,75.12,5,23,6,v South Africa,ODI # 1364,52066,49,87.50,Dhaka
14826,171,36,4310,113*,36.21,5710,75.48,5,24,6,v South Africa,ODI # 1390,52066,66*,108.19,Johannesburg
14827,172,36,4418,113*,36.81,5829,75.79,6,24,6,v South Africa,ODI # 1393,52066,108,90.75,East London
14828,173,36,4419,113*,36.52,5838,75.69,6,24,6,v South Africa,ODI # 1395,52066,1,11.11,Durban
14829,174,36,4476,113*,36.68,5878,76.14,6,25,6,v South Africa,ODI # 1397,52066,57,142.50,Port Elizabeth
14830,175,36,4477,113*,36.39,5882,76.11,6,25,6,v South Africa,ODI # 1399,52066,1,25.00,Cape Town
14831,176,36,4492,113*,36.22,5896,76.18,6,25,6,v South Africa,ODI # 1402,52066,15,107.14,Bloemfontein
14832,177,36,4500,113*,36.00,5928,75.91,6,25,6,v South Africa,ODI # 1404,52066,8,25.00,Centurion
14833,178,36,4517,113*,35.84,5957,75.82,6,25,6,v Australia,ODI # 1436,52066,17,58.62,St George's
14834,179,36,4573,113*,36.00,6018,75.98,6,26,6,v Australia,ODI # 1438,52066,56,91.80,Port of Spain
14835,180,36,4596,113*,35.90,6075,75.65,6,26,6,v Australia,ODI # 1439,52066,23,40.35,Port of Spain
14836,181,36,4604,113*,35.68,6084,75.67,6,26,6,v Australia,ODI # 1440,52066,8,88.88,Georgetown
14837,182,36,4612,113*,35.47,6098,75.63,6,26,6,v Australia,ODI # 1441,52066,8,57.14,Bridgetown
14838,183,36,4655,113*,35.53,6166,75.49,6,26,6,v South Africa,ODI # 1712,52066,43,63.23,Kingston
14839,184,36,4703,113*,35.62,6212,75.70,6,26,6,v South Africa,ODI # 1713,52066,48,104.34,St John's
14840,185,36,4732,113*,35.57,6257,75.62,6,26,6,v South Africa,ODI # 1714,52066,29,64.44,St George's
14841,186,36,4778,113*,35.65,6335,75.42,6,26,6,v South Africa,ODI # 1715,52066,46,58.97,St George's
14842,187,36,4799,113*,35.54,6368,75.36,6,26,6,v South Africa,ODI # 1716,52066,21,63.63,Bridgetown
14843,188,36,4807,113*,35.34,6385,75.28,6,26,6,v South Africa,ODI # 1717,52066,8,47.05,Port of Spain
14844,189,36,4812,113*,35.12,6399,75.19,6,26,6,v South Africa,ODI # 1718,52066,5,35.71,Kingstown
14845,190,36,4841,113*,35.07,6428,75.31,6,26,6,v Zimbabwe,ODI # 1727,52066,29,100.00,Harare
14846,191,36,4855,113*,34.92,6474,74.99,6,26,6,v India,ODI # 1731,52066,14,30.43,Bulawayo
14847,192,36,4879,113*,34.85,6495,75.11,6,26,6,v Zimbabwe,ODI # 1732,52066,24,114.28,Bulawayo
14848,193,36,4903,113*,34.77,6512,75.29,6,26,6,v India,ODI # 1733,52066,24,141.17,Harare
14849,194,36,4969,113*,34.99,6575,75.57,6,27,6,v India,ODI # 1734,52066,66,104.76,Harare
14850,195,36,4973,113*,34.77,6581,75.56,6,27,6,v Kenya,ODI # 1745,52066,4,66.66,Nairobi
14851,196,37,5006,113*,35.00,6644,75.34,6,27,6,v Kenya,ODI # 1746,52066,33*,52.38,Nairobi (Gym)
14852,197,37,5006,113*,35.00,6644,75.34,6,27,6,v Kenya,ODI # 1747,52066,DNB,-,Nairobi (Gym)
14853,198,37,5011,113*,34.79,6654,75.30,6,27,6,v Zimbabwe,ODI # 1777,52066,5,50.00,Colombo (SSC)
14854,199,37,5040,113*,34.75,6698,75.24,6,27,6,v Sri Lanka,ODI # 1778,52066,29,65.90,Colombo (RPS)
14855,200,37,5112,113*,35.01,6796,75.22,6,28,6,v Sri Lanka,ODI # 1780,52066,72,73.46,Kandy
14856,201,37,5112,113*,35.01,6796,75.22,6,28,6,v Zimbabwe,ODI # 1781,52066,DNB,-,Kandy
14857,202,37,5146,113*,35.00,6830,75.34,6,28,6,v Sri Lanka,ODI # 1782,52066,34,100.00,Colombo (RPS)
14858,203,37,5191,113*,35.07,6911,75.11,6,28,6,v Pakistan,ODI # 1807,52066,45,55.55,Sharjah
14859,204,37,5198,113*,34.88,6917,75.14,6,28,6,v Pakistan,ODI # 1808,52066,7,116.66,Sharjah
14860,205,38,5310,113*,35.63,7044,75.38,7,28,6,v Pakistan,ODI # 1810,52066,112*,88.18,Sharjah
14861,206,39,5386,113*,36.14,7119,75.65,7,29,6,v India,ODI # 1836,52066,76*,101.33,Bridgetown
14862,207,40,5387,113*,36.15,7121,75.64,7,29,6,v India,ODI # 1837,52066,1*,50.00,Port of Spain
14863,208,40,5388,113*,35.92,7123,75.64,7,29,6,v India,ODI # 1838,52066,1,50.00,Port of Spain
14864,209,40,5388,113*,35.92,7123,75.64,7,29,6,v New Zealand,ODI # 1839,52066,TDNB,-,Kingston
14865,210,40,5435,113*,35.99,7167,75.83,7,29,6,v New Zealand,ODI # 1840,52066,47,106.81,Gros Islet
14866,211,40,5435,113*,35.99,7167,75.83,7,29,6,v New Zealand,ODI # 1841,52066,DNB,-,Gros Islet
14867,212,40,5459,113*,35.91,7192,75.90,7,29,6,v New Zealand,ODI # 1843,52066,24,96.00,Port of Spain
14868,213,40,5504,113*,35.97,7239,76.03,7,29,6,v New Zealand,ODI # 1845,52066,45,95.74,Kingstown
14869,214,40,5530,113*,35.90,7271,76.05,7,29,6,v South Africa,ODI # 1875,52066,26,81.25,Colombo (SSC)
14870,215,40,5550,113*,35.80,7305,75.97,7,29,6,v Kenya,ODI # 1879,52066,20,58.82,Colombo (SSC)
14871,216,40,5554,113*,35.60,7310,75.97,7,29,6,v India,ODI # 1893,52066,4,80.00,Jamshedpur
14872,217,40,5554,113*,35.60,7310,75.97,7,29,6,v India,ODI # 1894,52066,DNB,-,Nagpur
14873,218,41,5590,113*,35.83,7337,76.18,7,29,6,v India,ODI # 1896,52066,36*,133.33,Ahmedabad
14874,219,42,5611,113*,35.96,7358,76.25,7,29,6,v India,ODI # 1897,52066,21*,100.00,Vadodara
14875,220,42,5649,113*,35.98,7387,76.47,7,29,6,v India,ODI # 1898,52066,38,131.03,Jodhpur
14876,221,42,5662,113*,35.83,7393,76.58,7,29,6,v India,ODI # 1900,52066,13,216.66,Vijayawada
14877,222,42,5702,113*,35.86,7433,76.71,7,29,6,v South Africa,ODI # 1942,52066,40,100.00,Cape Town
14878,223,42,5705,113*,35.65,7444,76.63,7,29,6,v New Zealand,ODI # 1949,52066,3,27.27,Port Elizabeth
14879,224,42,5750,113*,35.71,7502,76.64,7,29,6,v Bangladesh,ODI # 1956,52066,45,77.58,Benoni
14880,225,43,5755,113*,35.74,7510,76.63,7,29,6,v Canada,ODI # 1963,52066,5*,62.50,Centurion
14881,226,43,5755,113*,35.52,7511,76.62,7,29,7,v Sri Lanka,ODI # 1973,52066,0,0.00,Cape Town
14882,227,43,5761,113*,35.34,7517,76.63,7,29,7,v Kenya,ODI # 1981,52066,6,100.00,Kimberley
14883,1,0,2,2,2.00,3,66.66,0,0,0,v South Africa,ODI # 1820,8180,2,66.66,Centurion
14884,2,0,10,8,5.00,17,58.82,0,0,0,v South Africa,ODI # 1821,8180,8,57.14,Potchefstroom
14885,3,0,21,11,7.00,30,70.00,0,0,0,v South Africa,ODI # 1824,8180,11,84.61,Port Elizabeth
14886,4,0,37,16,9.25,56,66.07,0,0,0,v South Africa,ODI # 1827,8180,16,61.53,Cape Town
14887,5,0,37,16,9.25,56,66.07,0,0,0,v Pakistan,ODI # 1842,8180,DNB,-,Melbourne (Docklands)
14888,6,0,45,16,9.00,84,53.57,0,0,0,v Pakistan,ODI # 1844,8180,8,28.57,Melbourne (Docklands)
14889,7,1,89,44*,17.80,162,54.93,0,0,0,v Pakistan,ODI # 1846,8180,44*,56.41,Brisbane
14890,8,2,99,44*,19.80,168,58.92,0,0,0,v Pakistan,ODI # 1868,8180,10*,166.66,Nairobi (Gym)
14891,9,2,99,44*,19.80,168,58.92,0,0,0,v Kenya,ODI # 1870,8180,DNB,-,Nairobi (Gym)
14892,10,2,99,44*,19.80,168,58.92,0,0,0,v Pakistan,ODI # 1871,8180,DNB,-,Nairobi (Gym)
14893,11,3,176,77*,35.20,281,62.63,0,1,0,v Kenya,ODI # 1872,8180,77*,68.14,Nairobi (Gym)
14894,12,3,176,77*,35.20,281,62.63,0,1,0,v Pakistan,ODI # 1873,8180,DNB,-,Nairobi (Gym)
14895,13,4,195,77*,39.00,290,67.24,0,1,0,v New Zealand,ODI # 1877,8180,19*,211.11,Colombo (SSC)
14896,14,4,195,77*,39.00,290,67.24,0,1,0,v Bangladesh,ODI # 1881,8180,DNB,-,Colombo (SSC)
14897,15,4,202,77*,33.66,316,63.92,0,1,0,v Sri Lanka,ODI # 1887,8180,7,26.92,Colombo (RPS)
14898,16,4,202,77*,33.66,316,63.92,0,1,0,v England,ODI # 1917,8180,DNB,-,Sydney
14899,17,4,211,77*,30.14,328,64.32,0,1,0,v England,ODI # 1919,8180,9,75.00,Melbourne
14900,18,5,236,77*,33.71,350,67.42,0,1,0,v Sri Lanka,ODI # 1925,8180,25*,113.63,Perth
14901,19,6,271,77*,38.71,385,70.38,0,1,0,v Sri Lanka,ODI # 1931,8180,35*,100.00,Sydney
14902,20,6,271,77*,38.71,385,70.38,0,1,0,v England,ODI # 1932,8180,DNB,-,Hobart
14903,21,6,275,77*,34.37,395,69.62,0,1,0,v Sri Lanka,ODI # 1936,8180,4,40.00,Brisbane
14904,22,7,288,77*,36.00,425,67.76,0,1,0,v England,ODI # 1938,8180,13*,43.33,Adelaide
14905,23,7,288,77*,36.00,425,67.76,0,1,0,v Sri Lanka,ODI # 1939,8180,DNB,-,Melbourne
14906,24,8,306,77*,38.25,458,66.81,0,1,0,v Zimbabwe,ODI # 2133,8180,18*,54.54,Harare
14907,25,9,313,77*,39.12,464,67.45,0,1,0,v Pakistan,ODI # 2166,8180,7*,116.66,Lord's
14908,26,9,313,77*,39.12,464,67.45,0,1,0,v New Zealand,ODI # 2176,8180,DNB,-,The Oval
14909,27,9,316,77*,35.11,471,67.09,0,1,0,v New Zealand,ODI # 2196,8180,3,42.85,Melbourne (Docklands)
14910,28,9,316,77*,35.11,471,67.09,0,1,0,v West Indies,ODI # 2204,8180,DNB,-,Melbourne
14911,29,9,316,77*,35.11,471,67.09,0,1,0,v West Indies,ODI # 2208,8180,DNB,-,Brisbane
14912,30,9,316,77*,35.11,471,67.09,0,1,0,v Pakistan,ODI # 2209,8180,DNB,-,Sydney
14913,31,9,320,77*,32.00,476,67.22,0,1,0,v Pakistan,ODI # 2220,8180,4,80.00,Melbourne
14914,32,9,341,77*,31.00,501,68.06,0,1,0,v Pakistan,ODI # 2222,8180,21,84.00,Sydney
14915,33,9,366,77*,30.50,537,68.15,0,1,0,v England,ODI # 2251,8180,25,69.44,Bristol
14916,34,10,377,77*,31.41,544,69.30,0,1,0,v England,ODI # 2253,8180,11*,157.14,Chester-le-Street
14917,35,10,377,77*,31.41,544,69.30,0,1,0,v Bangladesh,ODI # 2254,8180,DNB,-,Manchester
14918,36,10,377,77*,31.41,544,69.30,0,1,0,v Bangladesh,ODI # 2257,8180,DNB,-,Canterbury
14919,37,10,380,77*,29.23,557,68.22,0,1,0,v England,ODI # 2259,8180,3,23.07,Leeds
14920,38,10,388,77*,27.71,572,67.83,0,1,0,v ICC World XI,ODI # 2282,8180,8,53.33,Melbourne (Docklands)
14921,39,10,388,77*,27.71,572,67.83,0,1,0,v ICC World XI,ODI # 2283,8180,DNB,-,Melbourne (Docklands)
14922,40,11,454,77*,32.42,638,71.15,0,2,0,v ICC World XI,ODI # 2284,8180,66*,100.00,Melbourne (Docklands)
14923,41,11,476,77*,31.73,676,70.41,0,2,0,v South Africa,ODI # 2341,8180,22,57.89,Centurion
14924,42,11,503,77*,31.43,715,70.34,0,2,0,v South Africa,ODI # 2345,8180,27,69.23,Cape Town
14925,43,12,507,77*,31.68,718,70.61,0,2,0,v South Africa,ODI # 2347,8180,4*,133.33,Port Elizabeth
14926,44,12,509,77*,29.94,733,69.44,0,2,0,v West Indies,ODI # 2413,8180,2,13.33,Kuala Lumpur
14927,45,12,588,79,32.66,807,72.86,0,3,0,v India,ODI # 2416,8180,79,106.75,Kuala Lumpur
14928,46,12,588,79,30.94,814,72.23,0,3,1,v West Indies,ODI # 2417,8180,0,0.00,Kuala Lumpur
14929,47,12,606,79,30.30,841,72.05,0,3,1,v West Indies,ODI # 2422,8180,18,66.66,Kuala Lumpur
14930,48,12,606,79,28.85,844,71.80,0,3,2,v West Indies,ODI # 2432,8180,0,0.00,Mumbai (BS)
14931,49,12,627,79,28.50,870,72.06,0,3,2,v England,ODI # 2434,8180,21,80.76,Jaipur
14932,50,12,677,79,29.43,916,73.90,0,4,2,v India,ODI # 2440,8180,50,108.69,Mohali
14933,51,12,677,79,28.20,920,73.58,0,4,3,v New Zealand,ODI # 2441,8180,0,0.00,Mohali
14934,52,13,734,79,30.58,1008,72.81,0,5,3,v West Indies,ODI # 2443,8180,57*,64.77,Mumbai (BS)
14935,53,13,743,79,29.72,1021,72.77,0,5,3,v England,ODI # 2515,8180,9,69.23,Melbourne
14936,54,13,780,79,30.00,1065,73.23,0,5,3,v England,ODI # 2519,8180,37,84.09,Sydney
14937,55,13,788,79,29.18,1097,71.83,0,5,3,v New Zealand,ODI # 2524,8180,8,25.00,Wellington
14938,56,13,788,79,29.18,1097,71.83,0,5,3,v New Zealand,ODI # 2526,8180,DNB,-,Auckland
14939,57,13,856,79,30.57,1166,73.41,0,6,3,v New Zealand,ODI # 2527,8180,68,98.55,Hamilton
14940,58,14,874,79,31.21,1177,74.25,0,6,3,v Scotland,ODI # 2532,8180,18*,163.63,Basseterre
14941,59,15,886,79,31.64,1181,75.02,0,6,3,v Netherlands,ODI # 2540,8180,12*,300.00,Basseterre
14942,60,16,900,79,32.14,1190,75.63,0,6,3,v South Africa,ODI # 2552,8180,14*,155.55,Basseterre
14943,61,17,933,79,33.32,1216,76.72,0,6,3,v West Indies,ODI # 2555,8180,33*,126.92,North Sound
14944,62,17,933,79,33.32,1216,76.72,0,6,3,v Bangladesh,ODI # 2559,8180,DNB,-,North Sound
14945,63,18,998,79,35.64,1248,79.96,0,7,3,v New Zealand,ODI # 2577,8180,65*,203.12,St George's
14946,64,18,998,79,35.64,1248,79.96,0,7,3,v South Africa,ODI # 2580,8180,DNB,-,Gros Islet
14947,65,18,1001,79,34.51,1251,80.01,0,7,3,v Sri Lanka,ODI # 2581,8180,3,100.00,Bridgetown
14948,66,18,1032,79,34.40,1278,80.75,0,7,3,v West Indies,ODI # 2713,8180,31,114.81,Kingstown
14949,67,18,1032,79,33.29,1281,80.56,0,7,4,v West Indies,ODI # 2719,8180,0,0.00,St George's
14950,68,18,1158,126,36.18,1403,82.53,1,7,4,v West Indies,ODI # 2724,8180,126,103.27,St George's
14951,69,18,1178,126,35.69,1425,82.66,1,7,4,v West Indies,ODI # 2734,8180,20,90.90,Basseterre
14952,70,18,1207,126,35.50,1465,82.38,1,7,4,v West Indies,ODI # 2736,8180,29,72.50,Basseterre
14953,71,18,1236,126,35.31,1498,82.51,1,7,4,v Bangladesh,ODI # 2760,8180,29,87.87,Darwin
14954,72,18,1263,126,35.08,1542,81.90,1,7,4,v Bangladesh,ODI # 2762,8180,27,61.36,Darwin
14955,73,18,1303,126,35.21,1589,82.00,1,7,4,v Pakistan,ODI # 2845,8180,40,85.10,Dubai (DSC)
14956,74,18,1333,126,35.07,1641,81.23,1,7,4,v Pakistan,ODI # 2846,8180,30,57.69,Dubai (DSC)
14957,75,18,1333,126,34.17,1643,81.13,1,7,5,v Pakistan,ODI # 2847,8180,0,0.00,Abu Dhabi
14958,76,19,1418,126,36.35,1783,79.52,1,8,5,v Pakistan,ODI # 2848,8180,85*,60.71,Abu Dhabi
14959,77,20,1534,126,39.33,1929,79.52,2,8,5,v Pakistan,ODI # 2849,8180,116*,79.45,Abu Dhabi
14960,78,20,1602,126,40.05,1972,81.23,2,9,5,v Scotland,ODI # 2879,8180,68,158.13,Edinburgh
14961,79,20,1648,126,40.19,2022,81.50,2,9,5,v England,ODI # 2882,8180,46,92.00,The Oval
14962,80,20,1682,126,40.04,2071,81.21,2,9,5,v England,ODI # 2883,8180,34,69.38,Lord's
14963,81,20,1689,126,39.27,2090,80.81,2,9,5,v England,ODI # 2885,8180,7,36.84,Southampton
14964,82,20,1715,126,38.97,2122,80.81,2,9,5,v England,ODI # 2888,8180,26,81.25,Lord's
14965,83,20,1751,126,38.91,2156,81.21,2,9,5,v England,ODI # 2890,8180,36,105.88,Nottingham
14966,84,20,1755,126,38.15,2165,81.06,2,9,5,v England,ODI # 2891,8180,4,44.44,Nottingham
14967,85,20,1755,126,37.34,2169,80.91,2,9,6,v England,ODI # 2892,8180,0,0.00,Chester-le-Street
14968,86,20,1755,126,36.56,2170,80.87,2,9,7,v West Indies,ODI # 2897,8180,0,0.00,Johannesburg
14969,87,20,1755,126,35.81,2177,80.61,2,9,8,v India,ODI # 2901,8180,0,0.00,Centurion
14970,88,20,1779,126,35.58,2199,80.90,2,9,8,v Pakistan,ODI # 2903,8180,24,109.09,Centurion
14971,89,21,1915,136*,38.30,2331,82.15,3,9,8,v England,ODI # 2905,8180,136*,103.03,Centurion
14972,90,22,2020,136*,40.40,2460,82.11,4,9,8,v New Zealand,ODI # 2907,8180,105*,81.39,Centurion
14973,91,22,2025,136*,39.70,2466,82.11,4,9,8,v India,ODI # 2913,8180,5,83.33,Vadodara
14974,92,22,2044,136*,39.30,2492,82.02,4,9,8,v India,ODI # 2915,8180,19,73.07,Nagpur
14975,93,22,2085,136*,39.33,2551,81.73,4,9,8,v India,ODI # 2918,8180,41,69.49,Delhi
14976,94,22,2134,136*,39.51,2603,81.98,4,9,8,v India,ODI # 2919,8180,49,94.23,Mohali
14977,95,22,2227,136*,40.49,2692,82.72,4,10,8,v India,ODI # 2923,8180,93,104.49,Hyderabad (Deccan)
14978,96,22,2276,136*,40.64,2741,83.03,4,10,8,v India,ODI # 2925,8180,49,100.00,Guwahati
14979,97,22,2281,136*,40.01,2753,82.85,4,10,8,v Pakistan,ODI # 2944,8180,5,41.66,Brisbane
14980,98,22,2350,136*,40.51,2824,83.21,4,11,8,v Pakistan,ODI # 2945,8180,69,97.18,Sydney
14981,99,22,2383,136*,40.38,2861,83.29,4,11,8,v Pakistan,ODI # 2946,8180,33,89.18,Adelaide
14982,100,22,2442,136*,40.70,2935,83.20,4,12,8,v West Indies,ODI # 2950,8180,59,79.72,Melbourne
14983,101,22,2495,136*,40.90,2985,83.58,4,13,8,v West Indies,ODI # 2952,8180,53,106.00,Adelaide
14984,102,22,2521,136*,40.66,3007,83.83,4,13,8,v West Indies,ODI # 2955,8180,26,118.18,Brisbane
14985,103,22,2572,136*,40.82,3058,84.10,4,14,8,v West Indies,ODI # 2960,8180,51,100.00,Melbourne
14986,104,22,2617,136*,40.89,3089,84.71,4,14,8,v New Zealand,ODI # 2966,8180,45,145.16,Napier
14987,105,22,2664,136*,40.98,3137,84.92,4,14,8,v New Zealand,ODI # 2969,8180,47,97.91,Auckland
14988,106,22,2679,136*,40.59,3159,84.80,4,14,8,v New Zealand,ODI # 2971,8180,15,68.18,Hamilton
14989,107,22,2711,136*,40.46,3200,84.71,4,14,8,v New Zealand,ODI # 2973,8180,32,78.04,Auckland
14990,108,22,2764,136*,40.64,3279,84.29,4,15,8,v New Zealand,ODI # 2975,8180,53,67.08,Wellington
14991,109,22,2777,136*,40.24,3294,84.30,4,15,8,v Ireland,ODI # 2994,8180,13,86.66,Dublin
14992,110,22,2809,136*,40.12,3320,84.60,4,15,8,v England,ODI # 3000,8180,32,123.07,Southampton
14993,111,22,2866,136*,40.36,3379,84.81,4,16,8,v England,ODI # 3002,8180,57,96.61,Cardiff
14994,112,22,2927,136*,40.65,3455,84.71,4,17,8,v England,ODI # 3003,8180,61,80.26,Manchester
14995,113,22,2968,136*,40.65,3509,84.58,4,17,8,v England,ODI # 3004,8180,41,75.92,The Oval
14996,114,22,2982,136*,40.29,3535,84.35,4,17,8,v England,ODI # 3011,8180,14,53.84,Lord's
14997,115,22,2992,136*,39.89,3555,84.16,4,17,8,v Sri Lanka,ODI # 3065,8180,10,50.00,Melbourne
14998,116,22,3032,136*,39.89,3599,84.24,4,17,8,v Sri Lanka,ODI # 3066,8180,40,90.90,Sydney
14999,117,22,3047,136*,39.57,3613,84.33,4,17,8,v Sri Lanka,ODI # 3068,8180,15,107.14,Brisbane
15000,118,23,3208,161*,41.66,3763,85.25,5,17,8,v England,ODI # 3081,8180,161*,107.33,Melbourne
15001,119,23,3213,161*,41.19,3779,85.02,5,17,8,v England,ODI # 3083,8180,5,31.25,Hobart
15002,120,23,3222,161*,40.78,3786,85.10,5,17,8,v England,ODI # 3086,8180,9,128.57,Sydney
15003,121,23,3286,161*,41.07,3858,85.17,5,18,8,v England,ODI # 3089,8180,64,88.88,Adelaide
15004,122,23,3302,161*,40.76,3878,85.14,5,18,8,v England,ODI # 3091,8180,16,80.00,Brisbane
15005,123,23,3353,161*,40.89,3912,85.71,5,19,8,v England,ODI # 3094,8180,51,150.00,Sydney
15006,124,23,3432,161*,41.34,4004,85.71,5,20,8,v Zimbabwe,ODI # 3103,8180,79,85.86,Ahmedabad
15007,125,23,3494,161*,41.59,4065,85.95,5,21,8,v New Zealand,ODI # 3107,8180,62,101.63,Nagpur
